"facility_id","property_id","value"
"856","excludes-stop","Back Bay-07"
"857","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"857","excludes-stop","49002"
"857","excludes-stop","6565"
"858","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"858","excludes-stop","49002"
"858","excludes-stop","6565"
"858","excludes-stop","70016"
"859","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel for or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"859","excludes-stop","49002"
"859","excludes-stop","6565"
"859","excludes-stop","70017"
"860","alternate-service-text","If exiting at Central Square, exit the Red Line at Harvard Square, switch to an Ashmont-/Braintree-bound train, and exit at Central Square. If boarding at Central Square, take the Route 1 bus service to Harvard Square and board the Red Line."
"860","excludes-stop","102"
"860","excludes-stop","1060"
"860","excludes-stop","1123"
"860","excludes-stop","70069"
"860","excludes-stop","72"
"861","alternate-service-text","If exiting at Central Square, exit the Red Line at Harvard Square and take the Route 1 bus service to Central Square. Alternatively, exit at Kendall, take an Alewife-bound train to Central Square, and exit using Central Square Elevator 860. If boarding at Central Square, cross the street and take Elevator 860 to the Alewife-bound platform. Take the Red Line to Harvard Square and switch to an Ashmont-/Braintree-bound train."
"861","excludes-stop","102"
"861","excludes-stop","1060"
"861","excludes-stop","1123"
"861","excludes-stop","70070"
"861","excludes-stop","72"
"863","alternate-service-text","If exiting at Kendall, exit the Red Line at Charles/MGH, switch to an Alewife train, and exit at Kendall using Kendall Elevator 866. If boarding at Kendall, cross the street and use Kendall Elevator 866 to board an Alewife-bound train to Harvard Square. At Harvard Square, board an Ashmont-/Braintree-bound Red Line train. Alternatively, take the Route 68 bus connecting Harvard Square and Kendall."
"863","excludes-stop","70072"
"863","excludes-stop","9070071"
"864","alternate-service-text","If exiting, exit the train on the left and use Wellington Elevator 865 on the Forest Hills-bound platform. If boarding,  use Wellington Elevator 865 to the Forest Hills platform. As you exit the elevator at the platform level, turn right to board an Oak Grove-bound train."
"864","excludes-stop","70032"
"864","excludes-stop","70033"
"865","alternate-service-text","If exiting, exit the train and at the opposite side of the platform, wait for an Oak Grove train to arrive. Cross through the train to the opposite platform and use Wellington Elevator 864 to reach lobby.\nIf boarding, please use Wellington Elevator 864 to the Oak Grove-bound platform and cross to the Forest Hills platform through an Oak Grove train."
"865","excludes-stop","70033"
"866","alternate-service-text","If exiting at Kendall, exit the Red Line at Harvard Square, take an Ashmont-/Braintree-bound Red Line train to Kendall, and exit using Kendall Elevator 863. If boarding at Kendall, cross street and use Kendall Elevator 863 to board an Ashmont-/Braintree-bound train to Charles/MGH. At Charles/MGH, board an Alewife-bound Red Line train."
"866","excludes-stop","70071"
"866","excludes-stop","9070071"
"867","alternate-service-text","Customers desiring elevator service at Broadway must continue to Andrew and see station personnel for further assistance. Customers desiring elevator service to enter the station should use the call box for further assistance."
"867","excludes-stop","150"
"867","excludes-stop","151"
"868","alternate-service-text","Customers desiring elevator service at Broadway must continue to Andrew and see station personnel for further assistance. Customers desiring elevator service to enter the station should use the call box for further assistance."
"868","excludes-stop","150"
"868","excludes-stop","151"
"869","alternate-service-text","To exit the Red Line nearby, remain on the Red Line and exit at Park Street using the center platform. Take Park Street Elevator 808 to the lobby, go straight, and travel down the Winter Street Concourse. Pass through the fare gates and take Downtown Crossing Elevator 892 to the street.\nTo board Alewife-bound Red Line service from Downtown Crossing, use Park Street Elevators 804 and 808 located at the corner of Winter and Tremont Street. Alternatively, use Downtown Crossing Elevator 892 located at the corner of Winter and Washington Streets. After paying your fare, take a left and travel up the Winter Street Concourse. Take the elevator to the Red Line center platform.\nNote: Customers can connect between the Downtown Crossing concourse and the street by using an elevator located through the glass doors to the left of the CharlieCard Store. This elevator will take you to the lobby of 101 Arch Street, located off of Winter Street."
"869","excludes-stop","6567"
"869","excludes-stop","70020"
"869","excludes-stop","70021"
"869","excludes-stop","70077"
"870","alternate-service-text","To exit the Red Line nearby, exit the train at Park Street using the center platform. Take the Park Street Elevator 808 to the lobby, take a left, and travel down the Winter Street Concourse toward the Orange Line. Exit through the fare gates and take Downtown Crossing Elevator 892 to the street.\nTo access Ashmont-/Braintree-bound Red Line service from Downtown Crossing, board an Alewife-bound train by using Downtown Crossing Elevator 869. Exit at Park Street using the center platform. Cross the center platform and board an Ashmont-/Braintree-bound train."
"870","excludes-stop","6567"
"870","excludes-stop","70020"
"870","excludes-stop","70021"
"870","excludes-stop","70078"
"871","alternate-service-text","Please use adjacent Quincy Center Elevator 810."
"871","excludes-stop","32000"
"871","excludes-stop","32001"
"871","excludes-stop","32002"
"871","excludes-stop","32003"
"871","excludes-stop","32004"
"871","excludes-stop","32005"
"872","alternate-service-text","Customers desiring elevator service at Andrew  must exit at Broadway  and see station personnel for further assistance. Customers desiring elevator service to enter the station should use the call box for further assistance."
"872","excludes-stop","13"
"876","alternate-service-text","If exiting, exit the Orange Line at Tufts Medical Center. Take the elevators to the street. At the street, cross Washington Street to take the Silver Line to Chinatown. Alternatively, if you are able, exit at Downtown Crossing and follow Washington Street one-quarter of a mile south to Boylston and Essex Streets. \nIf boarding, use Chinatown Elevator 922 and take the Forest Hills-bound train to Tufts Medical Center. At Tufts, switch to an Oak Grove-bound train."
"876","excludes-stop","70018"
"879","alternate-service-text","If exiting the station, exit at JFK/UMass and switch to an Alewife-bound train. Use Andrew Elevator 880 to reach the lobby. If boarding at Andrew, take Andrew Elevator 880 to an Alewife-bound train. Exit at Broadway, cross the center platform, and board an Ashmont-/Braintree-bound train."
"879","excludes-stop","13"
"879","excludes-stop","70084"
"880","alternate-service-text","If exiting the station, exit at Broadway and switch to an Ashmont-/Braintree-bound train. Exit the train at Andrew and use Andrew Elevator 879 to reach the lobby. If boarding at Andrew, take Andrew Elevator 879 to an Ashmont/Braintree train. Exit at JFK/UMass and switch to an Alewife-bound train."
"880","excludes-stop","13"
"880","excludes-stop","70083"
"881","alternate-service-text","If exiting, please exit the train on the left (Forest Hills-bound platform) to access Sullivan Square Elevator 840. \nIf boarding, please use Sullivan Square Elevator 840 to the Forest Hills-bound platform. As you exit the elevator at the platform level, turn right to board an Oak Grove-bound train."
"881","excludes-stop","2874"
"881","excludes-stop","28741"
"884","alternate-service-text","If exiting, exit the Blue Line at Beachmont and switch to a Wonderland-bound train. Exit at Revere Beach using Revere Beach Elevator 885. If boarding, take Revere Beach Elevator 885 to Wonderland and switch to a Government Center-bound train."
"884","excludes-stop","70058"
"885","alternate-service-text","If exiting, exit the Blue Line at Wonderland and switch to a Government Center-bound train. Exit at Revere Beach using Revere Beach Elevator 884. If boarding, take Revere Beach Elevator 884 to Beachmont and switch to a Wonderland-bound train."
"885","excludes-stop","70057"
"886","alternate-service-text","If on the Blue Line, exit at Suffolk Downs and to board a Wonderland-bound train to return to Beachmont. If boarding, take a Wonderland-bound Blue Line train to Revere Beach and use the footbridge to cross over the tracks to board a Government Center-bound train."
"886","excludes-stop","5810"
"886","excludes-stop","5819"
"886","excludes-stop","70056"
"887","alternate-service-text","If on the Blue Line, exit at Revere Beach and cross over the tracks to board a Government-Center-bound train to return to Beachmont. If boarding, take a Government Center-bound train to Suffolk Downs. At Suffolk Downs, cross over the tracks and board a Wonderland-bound train."
"887","excludes-stop","5810"
"887","excludes-stop","5819"
"887","excludes-stop","70055"
"889","alternate-service-text","If exiting,  exit the Blue Line at Orient Heights and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Wood Island to request assistance. Alternatively, use the Route 120 bus service to connect between Wood Island and Orient Heights."
"889","excludes-stop","5666"
"889","excludes-stop","70050"
"890","alternate-service-text","If exiting, exit the Blue Line at Orient Heights and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Wood Island to request assistance. Alternatively, use the Route 120 bus service to connect between Wood Island and Orient Heights."
